TransactionID,AccountID,CustomerID,Type,Amount,Merchant,Country,Datetime,Channel,BalanceAfter,AppliedType
501028,10022,19,DEBIT,1683,MobileTopup,GB,2024-06-12 01:47:00,POS,477758,DEBIT
502160,10002,2,DEBIT,2546,Restaurant,US,2024-06-12 03:23:00,POS,122610,DEBIT
504482,10079,67,DEBIT,6367,SalaryCredit,GB,2024-06-12 04:01:00,ATM,296550,DEBIT
502531,10056,50,CREDIT,4320,Amazon,US,2024-06-12 06:31:00,ONLINE,480679,CREDIT
502675,10054,49,CREDIT,1136,ElectricBill,GB,2024-06-12 08:13:00,ONLINE,221870,CREDIT
502870,10105,90,CREDIT,708,Amazon,AE,2024-06-12 08:27:00,ONLINE,681515,CREDIT
500357,10001,1,DEBIT,736,Restaurant,PK,2024-06-12 13:26:00,POS,38626,DEBIT
503353,10119,102,CREDIT,875,MobileTopup,GB,2024-06-12 14:30:00,POS,50624,CREDIT
502081,10091,79,CREDIT,951,Restaurant,PK,2024-06-12 15:52:00,BRANCH,193043,CREDIT
503187,10021,18,DEBIT,2773,SalaryCredit,US,2024-06-12 17:14:00,POS,52891,DEBIT
504479,10079,67,DEBIT,913,Amazon,PK,2024-06-12 17:27:00,ONLINE,295637,DEBIT
503168,10059,52,DEBIT,3511,WaterBill,PK,2024-06-12 20:39:00,ONLINE,65484,DEBIT
500943,10101,86,DEBIT,3004,ElectricBill,US,2024-06-12 23:43:00,ONLINE,274026,DEBIT
503068,10043,39,CREDIT,673,Restaurant,AE,2024-06-13 00:31:00,POS,91646,CREDIT
500052,10105,90,CREDIT,403,Transfer,PK,2024-06-13 00:31:00,POS,681918,CREDIT
502334,10039,35,CREDIT,4846,SalaryCredit,PK,2024-06-13 01:37:00,ONLINE,484423,CREDIT
501181,10088,76,DEBIT,2975,ElectricBill,US,2024-06-13 03:01:00,ONLINE,103826,DEBIT
501878,10102,87,CREDIT,296,Walmart,US,2024-06-13 03:12:00,POS,63997,CREDIT
504394,10108,92,DEBIT,785,WaterBill,PK,2024-06-13 03:27:00,ONLINE,586698,DEBIT
500966,10037,33,DEBIT,3862,MobileTopup,US,2024-06-13 04:08:00,BRANCH,56603,DEBIT
501056,10011,11,DEBIT,2577,WaterBill,GB,2024-06-13 06:38:00,ATM,334751,DEBIT
500843,10119,102,DEBIT,2029,ElectricBill,GB,2024-06-13 08:56:00,ONLINE,48595,DEBIT
500761,10001,1,CREDIT,58981,MobileTopup,CN,2024-06-13 11:47:00,POS,97607,CREDIT
502143,10054,49,CREDIT,2350,MobileTopup,AE,2024-06-13 12:36:00,ONLINE,224220,CREDIT
502015,10061,53,DEBIT,742,SalaryCredit,PK,2024-06-13 14:32:00,POS,304579,DEBIT
500996,10041,37,CREDIT,939,WaterBill,CN,2024-06-13 15:11:00,POS,348429,CREDIT
501144,10013,13,DEBIT,267,ElectricBill,PK,2024-06-13 17:52:00,BRANCH,27642,DEBIT
503155,10090,78,DEBIT,334,Transfer,AE,2024-06-13 18:17:00,POS,403073,DEBIT
502278,10013,13,CREDIT,1235,LocalStore,US,2024-06-13 22:16:00,ONLINE,28877,CREDIT
504173,10040,36,CREDIT,435,Restaurant,PK,2024-06-13 22:55:00,BRANCH,440027,CREDIT
503904,10002,2,DEBIT,1020,ElectricBill,AE,2024-06-14 00:23:00,POS,121590,DEBIT
503009,10071,60,DEBIT,588,Amazon,AE,2024-06-14 02:24:00,POS,367251,DEBIT
501339,10030,27,CREDIT,2281,Amazon,US,2024-06-14 05:14:00,POS,445114,CREDIT
501478,10134,116,CREDIT,3830,Amazon,GB,2024-06-14 07:42:00,ONLINE,491773,CREDIT
502092,10110,94,CREDIT,3021,LocalStore,PK,2024-06-14 08:51:00,ONLINE,432098,CREDIT
500659,10081,69,DEBIT,6220,SalaryCredit,CN,2024-06-14 12:24:00,ATM,423266,DEBIT
503562,10125,108,DEBIT,1661,WaterBill,PK,2024-06-14 14:21:00,ATM,355755,DEBIT
503815,10079,67,CREDIT,2072,LocalStore,GB,2024-06-14 17:39:00,ONLINE,297709,CREDIT
500758,10011,11,CREDIT,1011,LocalStore,GB,2024-06-14 19:18:00,ONLINE,335762,CREDIT
503857,10037,33,DEBIT,1814,WaterBill,PK,2024-06-14 22:28:00,POS,54789,DEBIT
500087,10049,44,DEBIT,3214,MobileTopup,US,2024-06-15 00:35:00,ONLINE,482195,DEBIT
503953,10107,91,CREDIT,1024,ElectricBill,GB,2024-06-15 04:24:00,POS,562938,CREDIT
502264,10019,17,DEBIT,288,ElectricBill,GB,2024-06-15 04:36:00,ONLINE,119821,DEBIT
500918,10064,55,CREDIT,4804,MobileTopup,CN,2024-06-15 07:07:00,ONLINE,454501,CREDIT
502371,10095,81,DEBIT,4726,Walmart,PK,2024-06-15 07:33:00,POS,207059,DEBIT
500476,10129,112,CREDIT,1364,Walmart,US,2024-06-15 08:04:00,ONLINE,169673,CREDIT
501069,10123,106,CREDIT,449,Transfer,CN,2024-06-15 11:16:00,BRANCH,230668,CREDIT
503781,10105,90,DEBIT,231,WaterBill,PK,2024-06-15 11:20:00,POS,681687,DEBIT
502911,10037,33,DEBIT,1251,Restaurant,CN,2024-06-15 11:52:00,ONLINE,53538,DEBIT
502943,10076,64,DEBIT,3579,WaterBill,CN,2024-06-15 15:39:00,ONLINE,293238,DEBIT
503109,10115,99,CREDIT,3136,Amazon,US,2024-06-15 16:25:00,ATM,170307,CREDIT
501312,10046,41,DEBIT,206,Transfer,PK,2024-06-15 17:19:00,ATM,403466,DEBIT
501106,10120,103,CREDIT,1136,Walmart,PK,2024-06-15 18:28:00,ATM,370801,CREDIT
501158,10090,78,DEBIT,897,LocalStore,CN,2024-06-16 02:25:00,ONLINE,402176,DEBIT
504045,10137,118,DEBIT,286,MobileTopup,CN,2024-06-16 03:37:00,ONLINE,308588,DEBIT
500286,10041,37,CREDIT,703,WaterBill,GB,2024-06-16 04:02:00,POS,349132,CREDIT
503876,10015,14,DEBIT,3303,Restaurant,AE,2024-06-16 04:18:00,ONLINE,391598,DEBIT
502454,10033,30,CREDIT,3769,LocalStore,US,2024-06-16 05:43:00,ONLINE,148451,CREDIT
501723,10135,116,DEBIT,2576,Transfer,PK,2024-06-16 08:17:00,ATM,461627,DEBIT
503802,10015,14,DEBIT,1935,Walmart,US,2024-06-16 12:27:00,ONLINE,389663,DEBIT
504000,10068,58,DEBIT,233,Walmart,CN,2024-06-16 12:38:00,POS,97669,DEBIT
503513,10122,105,DEBIT,531,WaterBill,PK,2024-06-16 18:29:00,ONLINE,-1730,DEBIT
503491,10113,97,DEBIT,641,WaterBill,AE,2024-06-16 19:35:00,ATM,436588,DEBIT
501381,10131,113,CREDIT,1206,Walmart,US,2024-06-16 19:50:00,ATM,112474,CREDIT
500517,10111,95,CREDIT,2359,SalaryCredit,GB,2024-06-16 20:15:00,POS,285886,CREDIT
502936,10051,46,DEBIT,7734,Transfer,PK,2024-06-16 21:34:00,ONLINE,197263,DEBIT
500414,10049,44,DEBIT,625,LocalStore,CN,2024-06-17 00:43:00,ONLINE,481570,DEBIT
502558,10124,107,DEBIT,5092,Restaurant,AE,2024-06-17 02:02:00,ATM,241426,DEBIT
503578,10058,51,CREDIT,87,Restaurant,CN,2024-06-17 02:56:00,POS,332660,CREDIT
503707,10039,35,DEBIT,203,SalaryCredit,GB,2024-06-17 03:14:00,ONLINE,484220,DEBIT
504304,10026,23,CREDIT,5457,ElectricBill,US,2024-06-17 03:52:00,ONLINE,105368,CREDIT
504152,10127,110,CREDIT,417,Walmart,AE,2024-06-17 03:58:00,ONLINE,191970,CREDIT
503791,10011,11,CREDIT,64,Transfer,PK,2024-06-17 05:27:00,ONLINE,335826,CREDIT
501031,10052,47,CREDIT,6468,Amazon,PK,2024-06-17 06:21:00,ONLINE,447632,CREDIT
500255,10030,27,DEBIT,1057,LocalStore,AE,2024-06-17 10:39:00,POS,444057,DEBIT
500988,10064,55,CREDIT,476,MobileTopup,US,2024-06-17 14:27:00,POS,454977,CREDIT
500535,10001,1,DEBIT,374,WaterBill,AE,2024-06-17 15:00:00,ONLINE,97233,DEBIT
504299,10022,19,CREDIT,4119,Restaurant,CN,2024-06-17 18:02:00,POS,481877,CREDIT
501489,10137,118,DEBIT,1482,WaterBill,GB,2024-06-17 21:59:00,ONLINE,307106,DEBIT
500724,10138,119,DEBIT,1049,Restaurant,CN,2024-06-17 22:55:00,ATM,562898,DEBIT
502732,10122,105,DEBIT,1907,ElectricBill,PK,2024-06-17 23:00:00,ONLINE,-3637,DEBIT
503314,10006,6,CREDIT,3640,LocalStore,GB,2024-06-17 23:50:00,POS,166416,CREDIT
503298,10041,37,DEBIT,278,Walmart,PK,2024-06-17 23:52:00,ATM,348854,DEBIT
502678,10059,52,CREDIT,2078,LocalStore,US,2024-06-18 00:54:00,ONLINE,67562,CREDIT
501771,10093,80,DEBIT,3343,Walmart,GB,2024-06-18 03:45:00,POS,613518,DEBIT
502556,10092,80,DEBIT,89,Walmart,CN,2024-06-18 04:21:00,ONLINE,146259,DEBIT
502091,10061,53,DEBIT,4381,Restaurant,GB,2024-06-18 05:03:00,ONLINE,300198,DEBIT
501238,10024,21,CREDIT,1204,ElectricBill,AE,2024-06-18 05:55:00,BRANCH,463617,CREDIT
500234,10070,60,DEBIT,541,Walmart,US,2024-06-18 06:07:00,POS,196385,DEBIT
500109,10046,41,DEBIT,953,Restaurant,CN,2024-06-18 13:50:00,ATM,402513,DEBIT
504178,10080,68,CREDIT,653,Restaurant,AE,2024-06-18 13:53:00,ONLINE,129922,CREDIT
500780,10016,14,DEBIT,189,SalaryCredit,PK,2024-06-18 17:35:00,ONLINE,383495,DEBIT
502408,10050,45,CREDIT,429,Restaurant,GB,2024-06-18 19:54:00,POS,492493,CREDIT
504099,10056,50,DEBIT,1131,SalaryCredit,AE,2024-06-18 23:41:00,ONLINE,479548,DEBIT
501253,10042,38,DEBIT,774,LocalStore,AE,2024-06-19 03:46:00,POS,246566,DEBIT
503658,10046,41,CREDIT,60508,Transfer,GB,2024-06-19 03:51:00,ONLINE,463021,CREDIT
501517,10076,64,DEBIT,1269,Transfer,GB,2024-06-19 11:30:00,ONLINE,291969,DEBIT
503831,10138,119,CREDIT,1229,Transfer,AE,2024-06-19 21:15:00,ONLINE,564127,CREDIT
501662,10097,83,DEBIT,305,Amazon,AE,2024-06-19 21:30:00,ONLINE,104487,DEBIT
501831,10022,19,DEBIT,6063,Amazon,GB,2024-06-19 23:22:00,BRANCH,475814,DEBIT
502655,10041,37,DEBIT,460,WaterBill,CN,2024-06-19 23:39:00,BRANCH,348394,DEBIT
504385,10106,90,DEBIT,2758,LocalStore,US,2024-06-19 23:47:00,ATM,122552,DEBIT
503283,10063,55,DEBIT,1207,Walmart,PK,2024-06-20 03:12:00,ATM,456178,DEBIT
503492,10040,36,DEBIT,349,Restaurant,AE,2024-06-20 08:12:00,ATM,439678,DEBIT
504405,10136,117,DEBIT,3163,MobileTopup,GB,2024-06-20 09:27:00,POS,404936,DEBIT
501001,10071,60,CREDIT,3098,Walmart,PK,2024-06-20 15:34:00,POS,370349,CREDIT
502250,10120,103,DEBIT,490,Restaurant,GB,2024-06-20 15:39:00,POS,370311,DEBIT
500156,10118,101,DEBIT,2979,Restaurant,US,2024-06-20 15:53:00,ONLINE,244972,DEBIT
502799,10041,37,CREDIT,2733,SalaryCredit,PK,2024-06-20 18:27:00,ONLINE,351127,CREDIT
502653,10138,119,CREDIT,5306,WaterBill,US,2024-06-20 19:38:00,ONLINE,569433,CREDIT
502838,10048,43,DEBIT,1549,Amazon,US,2024-06-20 21:33:00,POS,402034,DEBIT
503230,10089,77,DEBIT,4248,Amazon,CN,2024-06-20 22:33:00,ONLINE,308646,DEBIT
502963,10092,80,CREDIT,981,WaterBill,US,2024-06-20 22:51:00,ONLINE,147240,CREDIT
501183,10042,38,DEBIT,644,Walmart,GB,2024-06-20 23:05:00,POS,245922,DEBIT
500459,10026,23,DEBIT,843,Amazon,US,2024-06-21 00:40:00,POS,104525,DEBIT
501352,10047,42,CREDIT,99397,Walmart,PK,2024-06-21 04:02:00,ONLINE,691031,CREDIT
502152,10002,2,CREDIT,2498,LocalStore,US,2024-06-21 04:38:00,ONLINE,124088,CREDIT
501208,10053,48,DEBIT,971,SalaryCredit,GB,2024-06-21 06:00:00,ONLINE,351274,DEBIT
500983,10079,67,DEBIT,133,Restaurant,PK,2024-06-21 06:56:00,ONLINE,297576,DEBIT
503373,10001,1,DEBIT,1661,MobileTopup,US,2024-06-21 06:59:00,ONLINE,95572,DEBIT
500509,10090,78,CREDIT,3646,MobileTopup,US,2024-06-21 08:09:00,ONLINE,405822,CREDIT
501514,10027,24,CREDIT,560,LocalStore,PK,2024-06-21 09:07:00,ATM,264484,CREDIT
500711,10015,14,DEBIT,1602,ElectricBill,CN,2024-06-21 10:02:00,ONLINE,388061,DEBIT
500773,10087,75,DEBIT,2824,Walmart,AE,2024-06-21 10:03:00,ATM,221567,DEBIT
501595,10049,44,DEBIT,3733,SalaryCredit,US,2024-06-21 10:44:00,ONLINE,477837,DEBIT
503758,10131,113,DEBIT,706,Walmart,US,2024-06-21 11:12:00,ONLINE,111768,DEBIT
501542,10120,103,CREDIT,785,SalaryCredit,GB,2024-06-21 13:18:00,ONLINE,371096,CREDIT
502177,10039,35,DEBIT,9844,MobileTopup,AE,2024-06-21 15:09:00,ATM,474376,DEBIT
500808,10117,101,CREDIT,564,Transfer,PK,2024-06-21 15:27:00,ONLINE,183623,CREDIT
501412,10054,49,DEBIT,1089,Restaurant,AE,2024-06-21 17:18:00,ONLINE,223131,DEBIT
501476,10132,114,DEBIT,3945,WaterBill,PK,2024-06-21 21:52:00,POS,799067,DEBIT
501869,10093,80,CREDIT,101610,Restaurant,GB,2024-06-21 22:08:00,BRANCH,715128,CREDIT
504004,10055,49,DEBIT,625,ElectricBill,GB,2024-06-21 22:38:00,ONLINE,471295,DEBIT
504270,10113,97,DEBIT,1748,LocalStore,US,2024-06-22 00:20:00,POS,434840,DEBIT
504413,10116,100,DEBIT,1131,SalaryCredit,GB,2024-06-22 01:20:00,POS,198618,DEBIT
500014,10070,60,DEBIT,1413,LocalStore,US,2024-06-22 01:39:00,ONLINE,194972,DEBIT
500700,10038,34,DEBIT,4832,Amazon,US,2024-06-22 04:00:00,ATM,359277,DEBIT
501696,10073,61,DEBIT,3967,Walmart,GB,2024-06-22 06:30:00,ONLINE,261494,DEBIT
502914,10095,81,DEBIT,2009,Walmart,US,2024-06-22 07:24:00,ATM,205050,DEBIT
500656,10059,52,DEBIT,779,LocalStore,PK,2024-06-22 10:33:00,ONLINE,66783,DEBIT
501305,10104,89,DEBIT,969,ElectricBill,US,2024-06-22 11:06:00,BRANCH,381661,DEBIT
501180,10135,116,DEBIT,3351,SalaryCredit,AE,2024-06-22 14:18:00,ONLINE,458276,DEBIT
501139,10085,73,CREDIT,1683,WaterBill,PK,2024-06-22 17:51:00,ATM,180404,CREDIT
500561,10027,24,CREDIT,4030,SalaryCredit,CN,2024-06-22 19:40:00,ONLINE,268514,CREDIT
503408,10017,15,CREDIT,4347,WaterBill,AE,2024-06-22 20:59:00,ONLINE,217887,CREDIT
501398,10007,7,DEBIT,579,SalaryCredit,PK,2024-06-22 23:34:00,ONLINE,9631,DEBIT
502192,10117,101,DEBIT,3461,LocalStore,GB,2024-06-23 00:43:00,ONLINE,180162,DEBIT
503642,10088,76,DEBIT,1518,SalaryCredit,GB,2024-06-23 01:22:00,POS,102308,DEBIT
504036,10050,45,DEBIT,722,MobileTopup,PK,2024-06-23 04:51:00,ONLINE,491771,DEBIT
502473,10076,64,DEBIT,840,Walmart,GB,2024-06-23 06:17:00,BRANCH,291129,DEBIT
501820,10111,95,DEBIT,2468,WaterBill,AE,2024-06-23 07:32:00,ONLINE,283418,DEBIT
501739,10001,1,DEBIT,2917,WaterBill,AE,2024-06-23 11:20:00,ONLINE,92655,DEBIT
500835,10019,17,DEBIT,226,ElectricBill,AE,2024-06-23 11:25:00,ATM,119595,DEBIT
501711,10082,70,DEBIT,1156,Transfer,US,2024-06-23 12:37:00,POS,247873,DEBIT
504437,10050,45,CREDIT,2598,Amazon,PK,2024-06-23 12:49:00,ATM,494369,CREDIT
501282,10119,102,DEBIT,5580,WaterBill,GB,2024-06-23 12:58:00,POS,43015,DEBIT
500150,10089,77,CREDIT,281,ElectricBill,AE,2024-06-23 15:54:00,BRANCH,308927,CREDIT
501328,10018,16,DEBIT,295,MobileTopup,PK,2024-06-23 18:33:00,BRANCH,232981,DEBIT
501165,10136,117,CREDIT,698,Transfer,AE,2024-06-24 00:48:00,POS,405634,CREDIT
503075,10004,4,CREDIT,3333,WaterBill,AE,2024-06-24 01:55:00,ONLINE,245740,CREDIT
503572,10075,63,CREDIT,1140,Restaurant,GB,2024-06-24 02:58:00,POS,230924,CREDIT
502651,10051,46,DEBIT,2732,Restaurant,GB,2024-06-24 03:18:00,ONLINE,194531,DEBIT
500755,10112,96,DEBIT,166,Amazon,GB,2024-06-24 06:53:00,ONLINE,524722,DEBIT
500774,10065,56,DEBIT,1700,Transfer,GB,2024-06-24 07:35:00,BRANCH,428990,DEBIT
503227,10010,10,CREDIT,1876,Walmart,AE,2024-06-24 14:10:00,ONLINE,6571,CREDIT
501604,10007,7,DEBIT,3106,SalaryCredit,CN,2024-06-24 16:41:00,ONLINE,6525,DEBIT
502190,10028,25,DEBIT,2497,MobileTopup,GB,2024-06-24 19:17:00,POS,484612,DEBIT
500800,10062,54,CREDIT,1622,Restaurant,CN,2024-06-24 20:30:00,BRANCH,287644,CREDIT
502196,10026,23,DEBIT,1588,SalaryCredit,CN,2024-06-24 21:26:00,ONLINE,102937,DEBIT
500682,10132,114,CREDIT,145564,MobileTopup,PK,2024-06-24 21:33:00,POS,944631,CREDIT
502945,10067,58,CREDIT,108675,Transfer,CN,2024-06-24 21:34:00,POS,130117,CREDIT
502033,10090,78,DEBIT,492,Transfer,US,2024-06-25 00:19:00,ONLINE,405330,DEBIT
501296,10080,68,DEBIT,250,WaterBill,US,2024-06-25 01:31:00,ONLINE,129672,DEBIT
500123,10071,60,DEBIT,3429,Restaurant,CN,2024-06-25 03:01:00,BRANCH,366920,DEBIT
500496,10135,116,CREDIT,261,Walmart,US,2024-06-25 04:13:00,POS,458537,CREDIT
502175,10082,70,CREDIT,437,Amazon,PK,2024-06-25 06:27:00,POS,248310,CREDIT
504489,10122,105,DEBIT,3071,SalaryCredit,US,2024-06-25 07:12:00,ATM,-6708,DEBIT
502417,10103,88,CREDIT,2057,Amazon,GB,2024-06-25 12:54:00,ONLINE,436885,CREDIT
502742,10011,11,CREDIT,839,Transfer,CN,2024-06-25 13:20:00,POS,336665,CREDIT
501189,10019,17,DEBIT,4078,Transfer,CN,2024-06-25 15:42:00,ATM,115517,DEBIT
502437,10067,58,DEBIT,1287,Amazon,US,2024-06-25 18:42:00,ONLINE,128830,DEBIT
503654,10004,4,CREDIT,1275,Walmart,US,2024-06-25 23:27:00,ATM,247015,CREDIT
501280,10120,103,CREDIT,111697,MobileTopup,AE,2024-06-26 00:53:00,BRANCH,482793,CREDIT
500630,10057,51,CREDIT,2225,MobileTopup,AE,2024-06-26 02:20:00,ONLINE,415644,CREDIT
500463,10120,103,DEBIT,1812,Amazon,US,2024-06-26 04:38:00,ATM,480981,DEBIT
500806,10133,115,CREDIT,7510,Restaurant,CN,2024-06-26 05:36:00,ONLINE,460162,CREDIT
501894,10035,32,DEBIT,989,Transfer,AE,2024-06-26 05:38:00,BRANCH,300255,DEBIT
502491,10113,97,CREDIT,1275,MobileTopup,US,2024-06-26 06:42:00,ATM,436115,CREDIT
503700,10029,26,DEBIT,1205,Transfer,AE,2024-06-26 07:22:00,POS,332278,DEBIT
503337,10127,110,DEBIT,3730,MobileTopup,AE,2024-06-26 09:25:00,ONLINE,188240,DEBIT
503919,10094,81,DEBIT,2243,Restaurant,GB,2024-06-26 10:26:00,ATM,439848,DEBIT
503890,10064,55,CREDIT,4730,MobileTopup,PK,2024-06-26 12:55:00,POS,459707,CREDIT
501597,10009,9,CREDIT,1036,Transfer,PK,2024-06-26 16:37:00,ATM,409011,CREDIT
504040,10047,42,DEBIT,818,ElectricBill,PK,2024-06-26 17:43:00,BRANCH,690213,DEBIT
504272,10023,20,CREDIT,169,Amazon,GB,2024-06-26 22:12:00,POS,61305,CREDIT
502581,10016,14,CREDIT,3485,ElectricBill,CN,2024-06-26 22:18:00,ONLINE,386980,CREDIT
501009,10071,60,CREDIT,2160,SalaryCredit,AE,2024-06-26 22:40:00,ONLINE,369080,CREDIT
501991,10139,120,DEBIT,1344,MobileTopup,CN,2024-06-26 22:56:00,ONLINE,195529,DEBIT
502407,10055,49,DEBIT,723,Walmart,PK,2024-06-26 23:13:00,ONLINE,470572,DEBIT
503321,10015,14,DEBIT,6456,ElectricBill,CN,2024-06-27 03:25:00,ONLINE,381605,DEBIT
501945,10069,59,CREDIT,924,Walmart,AE,2024-06-27 04:43:00,ONLINE,445339,CREDIT
502043,10049,44,CREDIT,729,WaterBill,PK,2024-06-27 05:26:00,BRANCH,478566,CREDIT
503669,10091,79,DEBIT,1121,Transfer,US,2024-06-27 17:16:00,ONLINE,191922,DEBIT
501699,10107,91,DEBIT,7153,WaterBill,PK,2024-06-27 17:21:00,ATM,555785,DEBIT
503497,10091,79,DEBIT,1667,MobileTopup,CN,2024-06-27 18:33:00,POS,190255,DEBIT
503973,10031,28,DEBIT,2269,MobileTopup,GB,2024-06-27 19:52:00,ONLINE,44189,DEBIT
500876,10005,5,CREDIT,840,Amazon,GB,2024-06-27 19:55:00,POS,403357,CREDIT
500828,10105,90,CREDIT,1267,Walmart,PK,2024-06-27 20:19:00,ONLINE,682954,CREDIT
503184,10039,35,DEBIT,252,Restaurant,GB,2024-06-27 20:43:00,ONLINE,474124,DEBIT
500732,10072,61,DEBIT,488,Amazon,US,2024-06-27 23:28:00,ONLINE,150841,DEBIT
500649,10012,12,DEBIT,221,Restaurant,AE,2024-06-28 02:07:00,POS,509892,DEBIT
504464,10059,52,DEBIT,1194,SalaryCredit,CN,2024-06-28 02:44:00,ONLINE,65589,DEBIT
502373,10100,86,CREDIT,113971,Amazon,AE,2024-06-28 03:55:00,ONLINE,545014,CREDIT
503675,10051,46,CREDIT,135590,Walmart,CN,2024-06-28 06:41:00,POS,330121,CREDIT
500886,10010,10,CREDIT,3815,LocalStore,US,2024-06-28 08:03:00,ONLINE,10386,CREDIT
500566,10051,46,CREDIT,1127,MobileTopup,AE,2024-06-28 09:27:00,ONLINE,331248,CREDIT
501019,10041,37,DEBIT,2058,MobileTopup,CN,2024-06-28 10:20:00,BRANCH,349069,DEBIT
502426,10086,74,CREDIT,13203,Amazon,US,2024-06-28 16:47:00,ONLINE,379896,CREDIT
502116,10004,4,DEBIT,967,MobileTopup,GB,2024-06-28 20:06:00,POS,246048,DEBIT
501840,10016,14,DEBIT,2006,Restaurant,AE,2024-06-28 23:03:00,ONLINE,384974,DEBIT
500486,10075,63,DEBIT,6556,LocalStore,US,2024-06-29 00:25:00,POS,224368,DEBIT
500704,10106,90,CREDIT,3509,LocalStore,PK,2024-06-29 02:26:00,POS,126061,CREDIT
503030,10128,111,CREDIT,1248,SalaryCredit,CN,2024-06-29 02:29:00,POS,42057,CREDIT
502763,10120,103,DEBIT,276,Transfer,PK,2024-06-29 03:21:00,ONLINE,480705,DEBIT
503116,10127,110,DEBIT,1540,Walmart,PK,2024-06-29 05:56:00,ONLINE,186700,DEBIT
500125,10136,117,DEBIT,3387,Restaurant,PK,2024-06-29 08:22:00,POS,402247,DEBIT
504487,10029,26,DEBIT,1702,MobileTopup,CN,2024-06-29 13:04:00,ONLINE,330576,DEBIT
503494,10095,81,CREDIT,399,SalaryCredit,AE,2024-06-29 17:43:00,ONLINE,205449,CREDIT
500271,10023,20,CREDIT,621,WaterBill,US,2024-06-29 19:42:00,ATM,61926,CREDIT
503141,10039,35,DEBIT,2798,MobileTopup,PK,2024-06-29 22:11:00,ONLINE,471326,DEBIT
500576,10098,84,DEBIT,4115,MobileTopup,US,2024-06-29 23:39:00,ONLINE,627939,DEBIT
502020,10106,90,CREDIT,515,LocalStore,AE,2024-06-30 00:04:00,ONLINE,126576,CREDIT
502727,10016,14,DEBIT,515,Amazon,PK,2024-06-30 00:16:00,POS,384459,DEBIT
500999,10080,68,DEBIT,2324,ElectricBill,US,2024-06-30 03:32:00,POS,127348,DEBIT
503152,10077,65,CREDIT,3684,Transfer,PK,2024-06-30 05:27:00,POS,230614,CREDIT
500575,10124,107,CREDIT,999,Walmart,GB,2024-06-30 08:06:00,ONLINE,242425,CREDIT
503881,10113,97,CREDIT,113,Walmart,AE,2024-06-30 11:00:00,ATM,436228,CREDIT
504494,10065,56,DEBIT,769,WaterBill,GB,2024-06-30 11:03:00,ATM,428221,DEBIT
501611,10018,16,CREDIT,1180,LocalStore,PK,2024-06-30 12:17:00,POS,234161,CREDIT
500267,10015,14,CREDIT,3380,SalaryCredit,PK,2024-06-30 13:38:00,ONLINE,384985,CREDIT
502840,10055,49,CREDIT,5031,Transfer,GB,2024-06-30 14:23:00,BRANCH,475603,CREDIT
500494,10066,57,DEBIT,6897,ElectricBill,CN,2024-06-30 15:21:00,ONLINE,487617,DEBIT
504318,10045,40,DEBIT,479,LocalStore,CN,2024-06-30 16:59:00,POS,139045,DEBIT
502783,10133,115,CREDIT,326,LocalStore,GB,2024-06-30 17:48:00,POS,460488,CREDIT
501491,10032,29,DEBIT,703,LocalStore,PK,2024-06-30 23:31:00,ONLINE,330085,DEBIT
503165,10013,13,CREDIT,108442,LocalStore,AE,2024-07-01 03:26:00,ONLINE,137319,CREDIT
504097,10016,14,CREDIT,285,Restaurant,PK,2024-07-01 04:26:00,ONLINE,384744,CREDIT
501054,10007,7,DEBIT,4756,Transfer,CN,2024-07-01 04:48:00,BRANCH,1769,DEBIT
502126,10052,47,CREDIT,1898,Walmart,GB,2024-07-01 18:56:00,ONLINE,449530,CREDIT
501410,10007,7,DEBIT,1882,MobileTopup,GB,2024-07-01 20:42:00,POS,-113,DEBIT
500896,10007,7,CREDIT,150,Transfer,US,2024-07-01 23:18:00,ONLINE,37,CREDIT
502479,10041,37,DEBIT,165,SalaryCredit,AE,2024-07-02 03:12:00,POS,348904,DEBIT
502279,10086,74,DEBIT,2070,LocalStore,US,2024-07-02 04:06:00,ONLINE,377826,DEBIT
501382,10139,120,DEBIT,3697,WaterBill,US,2024-07-02 05:47:00,POS,191832,DEBIT
504148,10091,79,DEBIT,1864,ElectricBill,US,2024-07-02 05:50:00,ONLINE,188391,DEBIT
500890,10109,93,DEBIT,84,Transfer,GB,2024-07-02 06:27:00,POS,21653,DEBIT
502626,10026,23,CREDIT,1151,LocalStore,CN,2024-07-02 06:53:00,ONLINE,104088,CREDIT
502596,10109,93,DEBIT,6345,Transfer,CN,2024-07-02 07:30:00,ONLINE,15308,DEBIT
503937,10075,63,CREDIT,199,Transfer,GB,2024-07-02 10:21:00,ONLINE,224567,CREDIT
501107,10096,82,CREDIT,5156,Restaurant,AE,2024-07-02 11:20:00,POS,365160,CREDIT
500478,10121,104,DEBIT,234,MobileTopup,CN,2024-07-02 11:42:00,ONLINE,318792,DEBIT
503760,10111,95,DEBIT,495,WaterBill,PK,2024-07-02 19:04:00,ONLINE,282923,DEBIT
503844,10118,101,DEBIT,3726,WaterBill,AE,2024-07-02 20:01:00,ATM,241246,DEBIT
501812,10123,106,DEBIT,65,Transfer,US,2024-07-02 22:20:00,ONLINE,230603,DEBIT
504180,10042,38,CREDIT,3967,MobileTopup,PK,2024-07-03 00:17:00,BRANCH,249889,CREDIT
503931,10132,114,CREDIT,198,Amazon,US,2024-07-03 00:54:00,ONLINE,944829,CREDIT
